temp_mean,vib_rms,current_std
66.03675257619436,0.695378462899444,1.0312678042236632
67.46485443050348,0.7847839990046467,1.2233047131906387
65.99131122855016,0.40866372910861964,0.976943061337971
61.090528305186915,0.5335050461473727,1.0282941700360517
67.71606760001936,0.9325703430309065,1.0830462488317203
66.33912371709204,0.8516048830777943,1.0085008978485825
63.38914029391914,0.8147119239638487,0.6094355018751647
66.74335431258906,0.6419469634363496,1.104230416805964
66.09371718855823,0.8803017573308196,1.152324403145664
65.88239748996658,1.0588857988300988,1.195239293698991
65.08526672394738,0.6084097646046304,0.9012029983403298
66.64013895983734,0.7942755307073438,1.168849473119209
62.790637738995,0.7267724407454532,1.1431401173780447
64.51127015602084,0.8461417752184249,0.7462364257186831
63.55364206196006,0.7940862179757747,0.6596129389081485
66.79653863790388,0.7699070067272976,1.1952941169271896
65.11916632244498,0.6596276979864018,0.9091629327662172
64.12262974710474,0.7895622118719333,1.300441265568639
62.65427461292948,0.6997563260818267,1.5280742592661734
64.22842327814338,0.7699405131347853,0.9834546188067889
65.02442654155503,0.7823729333986656,0.9621210487178719
64.17319128410189,0.8900443279477142,1.0976607749831488
68.88219144319463,0.7045524002661164,1.2349493353770746
68.02017294591738,0.7433869694843944,0.8728401572780404
56.86651256310209,0.9526950352656653,1.3490943325216926
59.33296026209698,0.7591509206570464,1.2982443155225825
64.47568372383452,0.752605366924674,1.2322212956683432
63.733428765270936,0.9215405221111492,0.992031803955266
65.64092899249583,0.8327789277362418,1.2832604191688053
65.65196579306769,0.8055863935821405,1.2714425720060967
71.35351626515315,0.8249293227751248,0.859805820343011
61.663937711923154,0.6060469541190874,1.5180368598683787
63.86718497861901,0.8612305473485895,1.0398945334537395
71.128314822477,0.9910696950805407,1.1738371948431272
66.94010898860554,0.8794874666612424,0.9951689126721214
66.98919011712879,0.5590734408762043,1.176979354307236
63.45798088493761,0.8352890446490502,1.3320164835184292
60.05577448743304,0.6570912622361582,0.9385262684020903
65.50239423266822,0.7589990561956591,0.7689148264741668
65.32704226346465,0.8125864580136558,1.0100029026729926
61.31794383726628,0.6144454215920638,0.8387907974144697
62.95032001465832,0.9938158160252011,0.9482854545517504
64.78386896081832,0.7832507512044519,1.0747033989538872
62.16574513081767,0.9125609584910854,1.087168519469347
64.70519009644335,0.8890219787961269,1.3581457926050438
65.28644908240837,0.9955035006963767,0.8970403297702788
65.10675871116646,0.9727652561420175,1.170541680705513
63.481125025057054,0.5730259714572721,0.9984865094227553
66.78124421535748,0.8007216354446747,1.37301140703559
67.67350086284698,0.4741391725036367,1.6055396991334994
65.96254491369969,0.7274334527527687,1.1606879471670362
62.54530931782908,0.901763402914074,1.4348382102900168
67.19495685135632,0.9317444979200894,0.9939588817121932
63.49567994459884,0.9880738937321683,0.7801186982415773
67.63748185486395,0.7382333525525464,0.8459202968001
61.78463774936767,0.8428946121676801,0.7841820125066288
67.74340160938634,0.8095510446247934,0.909050135579852
